TimeStamp,M_E,RSE,WHE,B1E,B2E,BME,CDE,CWE,DNE,DWE,EBE,EQE,FGE,FRE,GRE,HPE,HTE,OFE,OUE,TVE,UTE,WOE
1342684800,551,112,439,0,8,3,1,0,0,0,0,41,51,115,2,39,6,16,0,46,53,0
1342688400,561,110,451,0,8,4,1,0,0,0,0,41,44,115,2,40,5,17,0,45,53,0
1342692000,548,104,444,0,8,4,1,0,0,0,0,41,52,115,2,40,6,16,0,46,52,0
1342695600,545,105,440,0,7,4,0,0,0,0,0,41,38,115,1,39,5,17,0,45,53,0
1342699200,562,105,457,0,8,3,1,0,0,0,0,41,68,114,2,39,6,16,0,44,53,0
1342702800,885,441,444,0,8,4,1,0,0,0,0,41,42,116,2,40,9,17,0,44,53,0
1342706400,564,110,454,0,8,4,1,0,0,0,0,41,67,114,1,39,6,16,1,45,53,0
1342710000,539,109,430,0,8,4,0,0,0,0,0,41,28,115,2,39,5,17,0,44,52,1
1342713600,774,108,666,0,43,3,1,0,0,0,0,41,70,114,1,39,6,87,0,44,53,0
1342717200,832,194,638,0,11,4,1,12,0,0,0,41,43,115,2,39,10,16,0,45,53,0
1342720800,796,147,649,0,7,4,1,96,0,0,0,41,103,115,62,39,15,17,0,44,53,0
1342724400,598,108,490,0,18,4,0,14,0,0,0,41,57,114,1,39,7,22,0,45,52,0
1342728000,1535,106,1429,0,7,4,2,0,0,0,0,40,88,115,2,39,8,16,0,44,53,950
1342731600,1278,106,1172,0,13,3,1,59,0,0,0,41,92,114,1,39,8,18,0,44,53,404
1342735200,938,272,666,0,8,4,0,91,0,0,0,41,95,115,2,39,13,16,0,45,53,0
1342738800,1419,943,476,0,8,4,1,16,0,0,0,41,79,116,2,39,10,17,0,44,52,0
1342742400,1205,528,677,0,7,24,1,24,0,0,0,40,120,116,1,38,12,16,0,44,53,0
1342746000,902,382,520,0,8,4,1,13,0,0,0,41,70,116,2,40,10,17,0,44,53,0
1342749600,1030,266,764,0,8,30,1,33,5,0,0,41,77,117,5,39,12,16,0,45,53,0
1342753200,1168,204,964,1,7,4,1,38,25,274,0,41,67,116,1,39,12,39,0,44,52,0
1342756800,1720,122,1598,1,37,184,0,0,12,633,0,42,83,116,2,39,6,17,0,130,53,0
1342760400,1769,201,1568,1,42,347,1,0,0,322,0,41,46,116,2,39,12,17,0,222,53,1
1342764000,1246,419,827,0,39,88,1,0,0,99,0,41,86,117,1,39,7,17,0,91,53,0
1342767600,562,117,445,0,9,5,1,0,0,0,0,41,47,117,2,41,5,17,0,46,52,0
1342771200,593,117,476,0,8,4,0,0,0,0,0,41,71,118,2,41,6,16,0,46,53,0
1342774800,657,238,419,0,8,4,1,0,0,0,0,41,31,118,2,41,5,17,0,45,53,0
1342778400,599,123,476,0,7,4,1,0,0,0,0,41,76,117,1,40,6,17,0,46,53,0
1342782000,556,119,437,0,8,4,1,0,0,0,0,41,45,116,2,40,5,16,0,45,52,0
1342785600,572,114,458,0,8,4,0,0,0,0,0,41,72,116,2,39,5,17,0,46,53,0
1342789200,873,416,457,0,8,4,1,0,0,0,0,41,41,117,1,40,8,16,0,45,52,0
1342792800,613,114,499,0,8,4,1,0,0,0,0,41,72,116,2,40,8,17,0,46,52,0
1342796400,803,111,692,0,11,4,1,0,0,0,0,41,25,116,2,39,7,17,0,46,52,0
1342800000,746,109,637,0,10,4,0,7,0,0,0,41,72,116,1,40,7,17,1,45,53,0
1342803600,775,108,667,0,25,4,1,173,0,0,0,40,83,116,2,40,5,17,0,46,52,0
1342807200,564,108,456,0,17,4,1,1,0,0,0,41,47,116,2,39,6,17,0,45,52,0
1342810800,568,107,461,0,17,4,1,0,0,0,0,41,61,115,1,40,5,18,0,45,52,0
1342814400,555,106,449,0,35,4,0,0,0,0,0,41,30,115,5,40,6,17,0,45,52,0
1342818000,576,106,470,0,8,4,1,0,0,0,0,41,66,115,2,40,6,16,0,45,52,0
1342821600,845,181,664,0,13,4,1,0,0,0,0,41,108,115,1,40,11,18,0,45,53,0
1342825200,2687,288,2399,0,7,4,1554,0,0,0,0,40,51,114,2,40,10,16,0,45,52,0
1342828800,1640,880,760,0,8,4,158,0,0,0,0,41,94,114,2,39,10,17,0,45,52,0
1342832400,2348,1441,907,0,9,201,0,0,0,0,0,41,49,116,1,41,12,17,0,124,53,0
1342836000,1283,747,536,0,14,4,0,0,0,0,0,41,45,114,2,39,7,17,0,46,52,0
1342839600,1003,311,692,0,8,4,0,0,0,0,0,40,66,115,2,40,9,69,0,45,52,0
1342843200,1705,694,1011,0,8,217,0,0,0,0,0,41,49,113,2,39,12,87,0,132,52,0
1342846800,1699,412,1287,0,24,364,0,0,0,0,0,41,68,115,1,39,16,48,0,222,53,0
1342850400,807,217,590,0,15,85,0,0,0,0,0,41,33,115,2,40,6,16,0,93,52,0
1342854000,565,115,450,0,8,3,0,0,0,0,0,41,46,115,2,40,5,17,0,45,53,0
1342857600,721,114,607,0,8,4,0,0,0,0,0,41,223,115,1,40,6,16,0,46,53,1
1342861200,568,112,456,0,8,3,0,0,0,0,0,41,63,116,2,41,6,17,0,46,52,0
1342864800,569,120,449,0,7,4,0,0,0,0,0,41,53,115,2,41,5,17,0,45,53,0
1342868400,532,112,420,0,8,3,0,0,0,0,0,41,36,115,2,40,6,16,0,46,53,0
1342872000,577,111,466,0,7,4,0,0,0,0,0,40,63,115,1,40,5,17,0,46,53,0
1342875600,536,112,424,0,7,3,0,0,0,0,0,41,41,115,2,40,6,16,0,45,53,0
1342879200,706,110,596,0,7,4,0,0,2,0,0,41,68,115,2,40,6,17,0,46,52,0
1342882800,1418,425,993,0,10,3,0,0,7,0,0,41,51,115,1,40,11,73,0,46,53,0
1342886400,1376,365,1011,0,17,120,0,0,2,0,0,40,87,114,2,39,8,67,0,85,52,0
1342890000,1569,466,1103,0,18,312,0,0,0,0,0,41,41,115,2,39,8,171,0,45,52,0
1342893600,794,109,685,0,18,37,0,0,0,0,0,41,59,114,1,39,5,31,0,46,52,0
1342897200,790,108,682,0,25,8,0,0,0,0,0,40,47,114,2,39,6,113,0,46,51,0
1342900800,632,134,498,0,11,5,0,0,0,0,0,41,63,114,2,39,7,33,0,46,52,0
1342904400,835,201,634,0,25,5,0,113,0,0,0,40,92,115,1,39,8,18,1,45,52,0
1342908000,2555,115,2440,0,7,9,1901,89,0,0,0,41,31,114,2,39,7,17,0,46,52,0
1342911600,1762,106,1656,0,7,5,1174,0,0,0,0,40,77,114,1,39,12,17,0,46,51,0
1342915200,651,105,546,0,7,5,1,0,0,0,0,41,94,115,2,39,10,17,0,46,52,0
1342918800,653,105,548,0,7,5,0,0,0,0,0,40,64,115,2,39,13,17,0,45,51,0
1342922400,656,104,552,0,7,5,1,0,0,0,0,41,56,116,1,39,7,17,0,123,52,0
1342926000,748,103,645,0,16,5,1,0,0,0,0,40,64,116,2,40,16,17,0,46,53,0
1342929600,1161,103,1058,0,13,307,0,0,0,0,0,41,80,117,2,39,6,17,0,163,52,0
1342933200,1021,102,919,0,13,288,1,0,0,0,0,40,45,116,1,40,5,17,0,148,52,0
1342936800,591,103,488,0,7,5,0,0,0,0,0,41,76,118,2,42,5,17,0,50,53,0
1342940400,554,103,451,0,7,5,1,0,0,0,0,41,49,117,2,42,6,17,0,46,52,0
1342944000,561,102,459,0,7,5,0,0,0,0,0,40,64,118,1,42,5,17,0,45,53,0
1342947600,560,102,458,0,7,5,1,0,0,0,0,41,48,118,2,42,5,17,0,46,53,0
1342951200,551,103,448,0,7,6,1,0,0,0,0,41,58,117,2,42,6,17,0,46,52,0
1342954800,555,102,453,0,7,5,0,0,0,0,0,40,44,118,1,42,5,17,0,46,53,1
1342958400,546,104,442,0,7,5,1,0,0,0,0,41,52,118,2,42,6,17,0,45,53,0
1342962000,551,103,448,0,7,5,0,0,0,0,0,41,41,118,2,42,5,17,0,46,53,0
1342965600,551,103,448,0,7,5,1,0,0,0,0,40,62,117,2,42,5,17,0,46,53,0
1342969200,818,103,715,0,7,5,0,0,0,0,0,41,47,117,1,42,8,34,0,46,52,0
1342972800,711,104,607,0,7,5,1,0,0,0,0,41,78,118,2,41,5,17,0,45,53,0
1342976400,597,104,493,0,7,15,1,0,0,0,0,40,43,117,2,42,8,17,0,46,52,0
1342980000,745,220,525,0,12,26,0,0,0,0,0,41,71,116,1,42,5,23,0,46,53,0
1342983600,813,335,478,0,7,21,1,0,0,0,0,40,69,117,2,41,8,17,0,46,52,0
1342987200,859,412,447,0,7,6,0,0,0,0,0,41,44,116,2,42,11,17,0,45,53,0
1342990800,750,306,444,0,7,5,1,0,0,0,0,40,57,116,1,42,9,17,0,46,52,0
1342994400,721,171,550,0,7,5,0,0,0,0,0,41,56,116,2,42,9,20,0,46,53,0
1342998000,931,114,817,0,30,147,1,0,0,0,0,41,40,116,2,42,5,117,0,46,52,0
1343001600,554,110,444,0,7,5,1,0,0,0,0,40,59,117,1,41,5,16,0,45,52,0
1343005200,666,220,446,0,7,5,0,0,0,0,0,40,44,116,2,42,6,17,0,46,52,0
1343008800,2287,1715,572,0,13,5,1,0,0,54,0,41,100,116,1,41,10,18,0,46,52,0
1343012400,2010,1068,942,8,14,6,0,0,0,370,0,40,37,116,2,42,18,17,0,46,52,0
1343016000,2655,1105,1550,1,38,239,1,0,5,458,0,41,84,117,2,41,14,18,0,158,53,0
1343019600,640,122,518,0,14,37,0,0,3,2,0,40,24,117,2,42,5,17,0,66,52,0
1343023200,588,110,478,0,7,3,1,0,0,0,0,41,70,117,1,42,5,17,0,46,53,0
1343026800,544,110,434,0,7,4,1,0,0,0,0,41,47,117,2,42,6,17,0,46,53,0
1343030400,559,107,452,0,7,3,0,0,0,0,0,41,52,118,2,42,5,17,0,46,53,0
1343034000,563,107,456,0,7,4,1,0,1,0,0,40,58,118,1,42,6,17,0,45,52,0
1343037600,524,104,420,0,7,3,0,0,0,0,0,41,31,117,2,42,5,16,1,46,53,0
1343041200,659,121,538,0,7,4,1,0,0,0,0,42,130,117,2,42,6,17,0,46,53,0
1343044800,737,213,524,0,8,3,0,0,0,0,0,42,138,117,1,42,5,17,0,46,53,0
1343048400,901,421,480,0,7,4,1,0,0,0,0,42,65,116,2,42,9,17,0,45,52,0
1343052000,556,109,447,0,11,3,1,0,0,0,0,41,29,116,2,42,6,17,0,46,53,0
1343055600,538,111,427,0,8,4,0,0,0,0,0,42,40,117,1,42,5,17,0,46,53,1
1343059200,823,110,713,0,8,3,1,0,0,0,0,42,65,116,2,42,8,18,0,46,53,0
1343062800,745,107,638,0,7,4,0,0,0,0,0,42,92,115,2,41,6,17,0,45,52,0
1343066400,553,106,447,0,9,3,1,0,0,0,0,41,41,114,1,41,7,17,0,46,53,0
1343070000,531,105,426,0,7,4,0,0,0,0,0,42,36,116,2,42,5,17,0,46,53,0
1343073600,531,104,427,0,8,3,1,0,0,0,0,42,44,115,2,42,5,17,0,46,53,0
1343077200,629,105,524,0,16,4,0,0,0,0,0,42,83,116,1,42,8,17,0,45,53,0
1343080800,752,215,537,0,26,3,1,0,0,0,0,42,67,116,2,42,7,18,0,46,52,0
1343084400,2073,103,1970,0,22,4,1,0,0,0,0,41,40,114,2,42,6,18,0,46,53,1356
1343088000,1114,398,716,0,18,35,1,0,4,0,0,42,67,114,1,41,11,17,0,46,53,14
1343091600,1354,355,999,0,31,53,0,0,7,0,0,42,84,115,2,42,11,75,0,45,53,0
1343095200,970,225,745,3,31,4,1,0,18,0,0,42,46,115,2,42,11,38,0,46,52,0
1343098800,771,125,646,1,7,110,0,0,23,0,0,41,32,115,1,41,12,16,0,52,53,0
1343102400,1124,123,1001,0,7,350,1,0,11,0,0,42,78,115,2,42,5,17,0,215,53,0
1343106000,1214,255,959,0,8,354,0,0,8,0,0,42,36,115,2,42,9,17,0,222,53,0
1343109600,870,370,500,0,15,25,1,0,7,0,0,42,22,116,2,42,7,17,0,60,53,0
1343113200,663,188,475,0,7,3,1,0,7,0,0,42,85,116,1,42,6,17,0,46,52,0
1343116800,577,149,428,0,7,4,0,0,7,0,0,42,20,116,2,42,5,17,0,46,53,0
1343120400,534,104,430,0,7,3,1,0,7,0,0,42,37,115,2,42,5,17,0,46,53,0
1343124000,576,106,470,0,7,4,0,0,6,0,0,42,68,116,1,42,6,17,0,45,53,0
1343127600,534,106,428,0,8,3,1,0,1,0,0,42,33,116,2,42,5,17,0,46,52,0
1343131200,529,105,424,0,7,4,1,0,0,0,0,41,38,116,2,42,6,17,0,46,53,0
1343134800,877,414,463,0,7,4,0,0,0,0,0,42,52,115,1,42,8,17,0,45,53,0
1343138400,535,102,433,0,7,3,1,0,0,0,0,42,51,116,2,42,5,17,0,46,53,0
1343142000,742,100,642,0,7,4,0,0,0,0,0,42,22,115,2,41,7,17,0,46,53,0
1343145600,767,99,668,0,12,3,1,0,0,0,0,42,101,115,1,41,7,18,0,45,52,0
1343149200,530,99,431,0,8,4,0,0,0,0,0,42,27,116,2,42,6,17,0,46,53,0
1343152800,542,99,443,0,7,3,1,0,0,0,0,41,38,117,2,42,5,17,0,45,53,1
1343156400,552,99,453,0,7,4,0,0,0,0,0,42,65,116,1,42,5,17,0,46,53,0
1343160000,847,98,749,0,22,3,1,0,0,0,0,42,42,117,2,42,8,21,0,45,52,0
1343163600,582,102,480,0,28,4,1,0,3,0,0,42,52,117,2,42,7,18,0,46,53,0
1343167200,603,135,468,0,16,3,0,0,2,0,0,42,62,117,1,41,16,17,0,45,53,0
1343170800,933,438,495,0,26,4,1,0,0,0,0,42,65,118,2,42,9,19,0,45,53,0
1343174400,923,383,540,0,30,3,0,0,0,0,0,41,62,118,2,41,6,18,0,46,53,0
1343178000,1176,455,721,0,27,4,1,0,0,0,0,43,48,118,1,42,12,91,0,45,52,0
1343181600,661,134,527,0,18,3,1,0,0,0,0,42,70,118,2,42,22,17,0,45,53,0
1343185200,958,171,787,0,45,4,0,0,0,0,0,42,31,117,1,41,6,140,0,46,53,0
1343188800,1237,193,1044,0,28,217,1,0,5,0,0,41,72,118,2,42,7,58,0,144,53,0
1343192400,1457,423,1034,0,8,350,0,0,4,0,0,42,47,118,2,41,9,17,0,212,52,0
1343196000,697,111,586,0,18,41,1,0,0,0,0,42,71,118,2,42,6,17,0,70,53,0
1343199600,541,111,430,0,7,3,0,0,0,0,0,42,41,118,1,42,5,17,0,46,53,0
1343203200,579,112,467,0,8,4,1,0,0,0,0,42,61,118,2,42,6,17,0,45,53,0
1343206800,538,109,429,0,7,3,1,0,0,0,0,42,41,118,2,42,5,17,0,46,52,0
1343210400,565,107,458,0,7,4,0,0,1,0,0,42,50,118,1,43,6,17,0,46,53,0
1343214000,531,106,425,0,8,3,1,0,0,0,0,42,35,118,2,42,5,17,0,46,53,0
1343217600,553,105,448,0,7,4,0,0,0,0,0,42,40,118,2,42,6,17,0,45,53,0
1343221200,904,447,457,0,7,3,1,0,0,0,0,42,64,118,1,42,7,17,0,46,53,0
1343224800,560,106,454,0,7,22,0,0,0,0,0,41,25,118,2,42,5,16,0,46,52,0
1343228400,525,104,421,0,7,4,1,0,0,0,0,42,34,117,2,42,6,15,0,45,53,0
1343232000,720,103,617,0,8,3,1,0,0,0,0,42,79,117,1,41,7,16,0,46,53,0
1343235600,533,102,431,0,8,4,0,0,0,0,0,42,41,119,2,42,6,15,0,45,53,0
1343239200,752,101,651,0,7,3,1,0,0,0,0,42,62,117,2,41,6,16,0,46,52,0
1343242800,546,100,446,0,7,4,0,0,0,0,0,42,57,117,1,42,6,15,0,46,53,0
1343246400,605,100,505,0,36,3,1,0,0,0,0,41,83,117,2,41,8,16,0,45,53,0
1343250000,722,101,621,0,7,4,0,0,0,0,0,42,65,116,2,41,6,16,0,45,53,0
1343253600,924,224,700,0,7,3,1,0,0,0,0,42,211,117,1,42,8,65,0,45,53,1
1343257200,1735,1129,606,0,7,9,1,0,0,0,0,41,59,116,2,40,10,79,0,45,52,0
1343260800,939,450,489,0,7,4,0,0,0,0,0,41,84,117,2,41,11,16,0,45,53,0
1343264400,2306,1362,944,0,7,3,1,0,0,0,0,41,71,118,1,42,13,15,0,45,52,444
1343268000,2694,1074,1620,17,12,4,1,0,0,187,0,41,102,118,2,41,14,17,0,46,53,883
1343271600,1338,132,1206,1,23,4,0,0,0,609,0,42,63,119,2,39,17,16,0,45,53,13
1343275200,2227,1071,1156,1,36,177,1,0,14,107,0,42,82,118,1,40,13,16,0,126,53,0
1343278800,1813,291,1522,0,8,350,0,0,6,440,0,42,99,118,2,39,7,16,0,205,53,0
1343282400,1030,122,908,1,22,28,1,0,0,335,0,42,47,119,2,40,6,16,0,57,52,0
1343286000,1168,114,1054,1,7,3,0,0,0,558,0,41,87,120,2,39,6,15,0,45,53,0
1343289600,563,113,450,0,8,4,1,0,0,3,0,42,46,119,1,40,5,16,0,46,53,0
1343293200,612,111,501,0,7,3,1,0,0,0,0,42,86,120,2,40,5,15,0,46,53,0
1343296800,541,109,432,0,7,4,0,0,0,0,0,42,35,119,2,40,6,16,0,46,52,0
1343300400,585,108,477,0,7,3,1,0,0,0,0,42,65,120,1,40,5,15,0,44,53,0
1343304000,579,108,471,0,7,4,0,0,0,0,0,42,66,119,2,39,6,15,0,45,53,0
1343307600,809,381,428,0,7,3,1,0,0,0,0,42,30,119,2,40,8,16,0,44,53,0
1343311200,631,121,510,0,7,4,1,0,0,0,0,42,102,118,2,40,5,15,0,44,53,0
1343314800,627,202,425,0,9,3,0,0,0,0,0,42,30,118,1,40,7,16,0,45,52,0
1343318400,974,170,804,0,19,4,1,0,0,0,0,42,75,118,2,39,9,16,0,44,53,0
1343322000,637,109,528,0,9,3,0,0,0,0,0,41,102,117,2,39,7,26,0,44,53,0
1343325600,656,107,549,0,27,4,1,93,0,0,0,42,51,119,1,25,8,17,1,45,52,0
1343329200,996,116,880,0,7,4,0,115,0,0,0,42,120,119,2,1,6,16,0,44,52,0
1343332800,520,112,408,0,7,3,1,0,0,0,0,42,57,119,2,2,6,15,0,45,52,0
1343336400,559,112,447,0,7,4,1,0,0,0,0,42,76,120,1,1,5,16,0,45,52,0
1343340000,710,297,413,0,7,3,0,0,0,0,0,42,47,119,2,1,11,22,0,44,52,0
1343343600,1080,418,662,0,41,4,1,0,0,0,0,42,87,120,2,1,10,25,0,177,51,0
1343347200,818,315,503,0,8,3,0,0,0,0,0,41,57,120,1,2,8,16,0,117,52,0
1343350800,898,416,482,0,26,4,1,0,0,0,0,42,71,120,2,1,18,17,0,45,52,0
1343354400,938,473,465,0,7,3,1,0,0,0,0,42,76,120,4,1,11,17,0,44,51,0
1343358000,880,333,547,0,11,11,0,0,3,0,0,42,45,120,2,14,26,16,0,46,51,0
1343361600,3250,1984,1266,0,7,347,1,0,6,0,0,40,79,119,2,39,9,44,0,235,52,0
1343365200,2326,949,1377,0,22,349,0,0,2,0,0,41,46,120,2,39,6,88,0,220,52,0
1343368800,589,109,480,0,15,4,1,0,0,0,0,42,64,120,1,40,5,16,0,46,52,0
1343372400,551,111,440,0,7,4,1,0,0,0,0,42,48,120,2,40,5,15,0,46,53,0
1343376000,687,235,452,0,7,3,0,0,0,0,0,42,42,121,2,40,6,16,0,45,53,0
1343379600,600,146,454,0,7,4,1,0,0,0,0,41,65,121,1,40,5,16,0,46,52,0
1343383200,546,107,439,0,7,3,0,0,0,0,0,41,45,120,2,40,6,15,0,46,53,0
1343386800,599,122,477,0,7,4,1,0,1,0,0,41,67,120,2,40,5,15,0,46,53,0
1343390400,544,117,427,0,8,4,0,0,0,0,0,41,38,120,1,39,5,16,0,45,52,0
1343394000,849,388,461,0,7,3,1,0,0,0,0,41,63,119,2,40,8,15,0,46,53,0
1343397600,542,105,437,0,7,4,1,0,0,0,0,40,31,118,2,39,5,16,0,46,52,0
1343401200,555,104,451,0,7,3,0,0,0,0,0,41,65,118,1,39,6,15,0,46,52,0
1343404800,774,103,671,0,19,4,1,0,0,0,0,41,85,118,2,39,8,17,0,45,52,0
1343408400,566,108,458,0,7,3,0,0,0,0,0,41,67,118,2,39,6,16,0,46,52,0
1343412000,577,108,469,0,7,4,1,0,0,0,0,41,77,118,1,39,6,16,0,46,52,0
1343415600,567,107,460,0,7,3,0,0,0,0,0,41,59,117,2,40,6,16,0,45,52,0
1343419200,525,107,418,0,8,4,1,0,0,0,0,40,32,118,2,39,5,16,0,46,52,0
1343422800,595,107,488,0,7,3,1,0,0,0,0,41,77,118,4,39,6,16,0,46,52,0
1343426400,953,358,595,0,8,4,0,0,19,0,0,41,40,118,2,39,8,81,0,46,52,0
1343430000,835,113,722,0,8,3,1,0,28,0,0,42,137,118,2,40,7,21,0,208,53,0
1343433600,838,244,594,0,7,4,0,0,4,0,0,41,145,118,1,39,10,16,1,80,52,0
1343437200,1071,506,565,21,10,59,1,0,2,0,0,41,66,119,2,40,13,24,0,64,52,0
1343440800,1153,295,858,0,49,182,0,0,0,0,0,41,39,118,2,39,7,19,0,122,53,0
1343444400,968,237,731,5,24,3,1,0,0,0,0,41,79,119,2,39,17,17,0,46,52,0
1343448000,1222,152,1070,0,43,248,1,0,0,0,0,41,106,118,1,39,6,18,0,142,52,0
1343451600,1246,138,1108,0,19,350,0,0,0,0,0,41,56,118,2,39,5,16,0,213,52,0
1343455200,781,283,498,0,15,22,1,0,0,0,0,41,52,119,2,39,7,15,0,52,53,0
1343458800,735,282,453,0,7,3,0,0,0,0,0,42,54,119,1,40,8,16,0,46,52,0
1343462400,544,115,429,0,7,3,1,0,0,0,0,41,28,120,2,40,5,15,0,46,54,0
1343466000,570,113,457,0,7,4,1,0,0,0,0,41,66,119,2,41,6,16,0,46,53,0
1343469600,564,111,453,0,7,3,0,0,0,0,0,42,42,120,2,40,5,16,0,45,54,0
1343473200,566,110,456,0,7,3,1,0,0,0,0,41,67,119,1,40,6,15,0,46,52,0
1343476800,559,122,437,0,8,4,0,0,0,0,0,41,41,120,2,40,6,16,0,46,53,0
1343480400,568,115,453,0,7,3,1,0,0,0,0,41,54,119,2,39,6,15,0,46,53,0
1343484000,533,112,421,0,7,3,0,0,0,0,0,41,35,118,1,40,5,15,0,45,53,0
1343487600,735,277,458,0,8,4,1,0,0,0,0,40,42,119,2,40,8,20,0,46,52,0
1343491200,1218,569,649,0,7,3,1,0,0,0,0,41,77,118,2,39,13,18,0,46,53,0
1343494800,901,474,427,0,7,3,0,0,0,0,0,41,43,119,1,40,6,15,0,46,52,0
1343498400,711,240,471,0,7,4,1,0,0,0,0,41,69,119,2,41,6,15,0,45,53,0
1343502000,529,116,413,0,8,3,0,0,0,0,0,41,27,119,2,40,5,16,0,46,53,0
1343505600,696,143,553,0,9,3,1,0,0,0,0,41,90,119,2,40,12,16,0,88,53,0
1343509200,829,214,615,0,17,4,1,0,0,0,0,41,69,119,1,40,6,16,0,196,52,0
1343512800,1187,112,1075,0,19,235,0,0,0,0,0,41,76,119,2,40,6,16,0,69,53,0
1343516400,810,182,628,0,18,21,1,0,0,0,0,41,124,120,2,40,8,16,0,45,53,0
1343520000,917,453,464,0,7,3,0,0,0,0,0,41,74,119,1,40,12,15,0,46,52,0
1343523600,856,383,473,0,8,3,1,0,0,0,0,41,71,119,2,40,7,16,0,46,53,0
1343527200,789,329,460,0,7,9,1,0,0,0,0,41,51,119,2,40,8,17,0,46,52,0
1343530800,994,125,869,0,26,11,0,0,0,0,0,41,77,119,1,39,8,104,0,45,53,0
1343534400,995,117,878,7,35,111,1,0,2,0,0,41,83,118,2,39,9,16,0,100,52,0
1343538000,1425,114,1311,0,17,349,0,0,5,0,0,40,64,117,2,39,14,74,0,213,53,0
1343541600,940,112,828,0,15,174,1,0,1,0,0,42,87,120,2,40,5,17,0,140,52,0
1343545200,547,124,423,0,7,3,0,0,0,0,0,41,28,119,1,41,6,17,0,46,53,0
1343548800,801,360,441,0,7,4,1,0,0,0,0,41,48,120,2,41,8,17,0,45,53,0
1343552400,606,113,493,0,7,3,1,0,0,0,0,41,80,120,2,42,5,18,0,46,54,0
1343556000,527,109,418,0,7,4,0,0,0,0,0,41,27,119,2,40,5,15,0,46,53,0
1343559600,584,110,474,0,7,3,1,0,0,0,0,41,69,120,2,41,6,16,0,46,53,0
1343563200,542,108,434,0,8,4,0,0,0,0,0,41,35,119,2,41,5,16,0,46,53,0
1343566800,544,108,436,0,7,3,1,0,0,0,0,41,44,120,2,41,5,15,0,45,53,0
1343570400,610,116,494,0,7,4,1,0,1,0,0,41,75,119,2,40,6,21,0,46,53,0
1343574000,844,260,584,0,7,3,0,0,0,0,0,41,29,118,2,40,6,86,0,46,53,0
1343577600,603,134,469,0,7,4,1,0,0,0,0,40,69,118,2,39,6,17,0,46,52,0
1343581200,797,382,415,0,7,4,0,0,0,0,0,41,27,117,2,39,8,17,0,45,52,0
1343584800,845,430,415,0,7,3,1,0,0,0,0,40,47,117,2,16,14,18,0,46,52,0
1343588400,588,149,439,0,7,4,0,0,0,0,0,41,75,118,2,1,5,17,0,46,53,0
1343592000,676,115,561,0,27,3,1,0,0,0,0,41,42,118,2,2,6,23,0,114,52,0
1343595600,982,126,856,0,21,4,1,0,0,0,0,40,73,118,2,2,5,17,0,208,53,0
1343599200,631,115,516,0,21,3,0,0,0,0,0,41,62,118,2,1,13,16,0,65,52,0
1343602800,875,198,677,0,21,4,1,0,0,0,0,40,116,117,2,2,8,17,0,46,51,0
1343606400,875,366,509,0,22,3,0,0,0,0,0,41,61,118,2,2,8,16,0,45,52,0
1343610000,861,280,581,0,21,4,1,0,0,0,0,40,59,118,2,1,9,16,0,46,53,0
1343613600,597,119,478,0,32,3,0,0,17,0,0,41,50,118,2,11,8,18,0,45,53,0
1343617200,913,113,800,0,26,59,1,0,27,0,0,41,64,118,2,41,10,20,0,68,53,0
1343620800,1345,110,1235,0,11,353,1,0,10,0,0,40,36,118,2,39,12,19,0,219,52,0
1343624400,1707,505,1202,0,8,350,0,0,6,0,0,41,155,119,2,40,13,19,0,222,53,0
1343628000,1073,338,735,0,18,95,1,0,8,0,0,41,127,120,2,40,7,22,0,90,53,0
1343631600,609,140,469,0,7,3,0,0,0,0,0,40,69,120,2,41,6,17,0,46,53,0
1343635200,675,210,465,0,8,4,1,0,8,0,0,41,42,119,2,40,5,29,0,46,52,0
1343638800,584,117,467,0,7,3,1,0,4,0,0,41,53,120,2,41,5,18,0,47,53,0
1343642400,567,113,454,0,8,4,0,0,6,0,0,41,50,120,2,41,6,19,0,46,53,0
1343646000,570,111,459,0,9,3,1,0,7,0,0,41,35,120,2,40,5,22,0,46,53,0
1343649600,582,110,472,0,7,4,0,0,6,0,0,40,73,119,2,41,5,20,1,46,52,0
1343653200,861,409,452,0,8,3,1,0,2,0,0,41,28,118,2,40,8,17,0,46,53,0
1343656800,555,109,446,0,8,4,0,0,0,0,0,41,56,118,2,40,5,17,0,45,53,0
1343660400,585,106,479,0,7,3,1,0,0,0,0,40,55,118,2,40,7,15,0,46,53,0
1343664000,560,110,450,0,9,4,1,0,0,0,0,41,63,118,2,39,6,16,0,46,53,0
1343667600,649,110,539,0,38,3,0,0,0,0,0,40,91,118,2,40,8,16,0,47,52,0
1343671200,745,108,637,0,20,4,1,0,0,120,0,41,47,118,2,40,10,17,0,46,53,0
1343674800,1003,108,895,0,7,3,0,0,0,435,0,40,57,118,2,39,6,16,0,45,53,0
1343678400,1034,106,928,0,8,4,1,0,0,412,0,41,53,118,2,38,6,48,0,45,53,0
1343682000,785,107,678,0,11,3,0,0,0,43,0,41,36,118,2,40,7,103,0,46,52,0
1343685600,1347,493,854,0,40,4,1,0,0,343,0,41,74,119,2,40,12,16,0,45,53,0
1343689200,3557,3072,485,0,8,3,0,0,0,0,0,40,36,118,2,39,6,50,0,45,53,0
1343692800,1342,865,477,0,7,4,1,0,0,0,0,41,79,119,2,39,6,16,0,45,53,0
